time_1,pitch_1,yaw_1,time_2,pitch_2,yaw_2,time_3,pitch_3,yaw_3,time_4,pitch_4,yaw_4,time_5,pitch_5,yaw_5,time_6,pitch_6,yaw_6,time_7,pitch_7,yaw_7,time_8,pitch_8,yaw_8,time_9,pitch_9,yaw_9,time_10,pitch_10,yaw_10,time_11,pitch_11,yaw_11,time_12,pitch_12,yaw_12,time_13,pitch_13,yaw_13,time_14,pitch_14,yaw_14,time_15,pitch_15,yaw_15,time_16,pitch_16,yaw_16,time_17,pitch_17,yaw_17,time_18,pitch_18,yaw_18,time_19,pitch_19,yaw_19,time_20,pitch_20,yaw_20,time_21,pitch_21,yaw_21,time_22,pitch_22,yaw_22,time_23,pitch_23,yaw_23,time_24,pitch_24,yaw_24,time_25,pitch_25,yaw_25,time_26,pitch_26,yaw_26,time_27,pitch_27,yaw_27,time_28,pitch_28,yaw_28,time_29,pitch_29,yaw_29,time_30,pitch_30,yaw_30,time_31,pitch_31,yaw_31,time_32,pitch_32,yaw_32,time_33,pitch_33,yaw_33,time_34,pitch_34,yaw_34,time_35,pitch_35,yaw_35,time_36,pitch_36,yaw_36,time_37,pitch_37,yaw_37,time_38,pitch_38,yaw_38,time_39,pitch_39,yaw_39,time_40,pitch_40,yaw_40,time_41,pitch_41,yaw_41,time_42,pitch_42,yaw_42,time_43,pitch_43,yaw_43,time_44,pitch_44,yaw_44,time_45,pitch_45,yaw_45,time_46,pitch_46,yaw_46,time_47,pitch_47,yaw_47,time_48,pitch_48,yaw_48,time_49,pitch_49,yaw_49,time_50,pitch_50,yaw_50,time_51,pitch_51,yaw_51,time_52,pitch_52,yaw_52,time_53,pitch_53,yaw_53,time_54,pitch_54,yaw_54
1.25,23.19021007,32.94410439,1.25,10.11617647,13.25694349,1.25,19.58003523,0.126846471,1.25,25.66108373,25.15482949,1.25,20.74781471,-28.37104343,1.25,25.52167292,27.8023681,1.25,20.90452347,33.27131024,1.25,8.758857148,15.52482857,1.25,23.08179482,41.05769997,1.25,29.95253024,-1.649766454,1.25,27.28082131,-3.135946713,1.25,24.88156569,-23.18527451,1.25,22.05264338,26.5936321,1.25,20.11987263,38.56778818,1.25,25.02739302,13.18952176,1.25,11.07138156,26.47606593,1.25,10.02827055,25.54598503,1.25,13.10652797,26.02745341,1.25,28.95682222,-13.10143989,1.25,21.53346752,8.129782332,1.25,28.95976641,-10.46100739,1.25,13.98642357,33.7019754,1.25,18.18089401,35.44897299,1.25,34.74044965,38.58269585,1.25,18.56045063,16.13332895,1.25,12.68597048,41.34322209,1.25,13.18648031,13.86131059,1.25,27.0669305,19.34922314,1.25,26.72813756,0.948603682,1.25,16.09082179,17.57222274,1.25,20.12489813,22.36766635,1.25,13.89610835,18.03700368,1.25,17.3757229,15.93067967,1.25,21.10176986,2.647516581,1.25,22.38338283,4.883317562,1.25,28.11576443,29.71480813,1.25,20.65771638,-5.616268648,1.25,16.24441842,14.04724223,1.25,12.93889278,16.59983576,1.25,23.69931536,2.815796887,1.25,26.73245357,-22.05475666,1.25,24.12026168,-34.78144224,1.25,18.51542268,26.24663446,1.25,19.24770131,4.008297783,1.25,23.07021625,-0.158874988,1.25,19.59197523,-1.8833405,1.25,23.03931332,27.21759482,1.25,25.63025034,28.02069138,1.25,14.31101219,27.07338243,1.25,19.36543459,26.42095316,1.25,18.28308998,-10.95561345,1.25,30.16948101,-20.47503066,1.25,20.55602653,40.23811904,1.25,13.77783978,16.29445682
1.3,22.82406598,33.0745724,1.3,9.732862567,13.33832525,1.3,19.31478789,0.273965544,1.3,25.31940996,25.29886711,1.3,20.54359507,-28.37307235,1.3,25.17443333,27.94435371,1.3,20.52297948,33.39307527,1.3,8.367659001,15.59202985,1.3,22.70806226,41.18452941,1.3,29.71741645,-1.511630645,1.3,27.04633272,-3.001633245,1.3,24.66689,-23.16194746,1.3,21.68089734,26.72122346,1.3,19.70679133,38.69138241,1.3,24.70000169,13.33220471,1.3,10.67341312,26.55477894,1.3,9.62639858,25.61899464,1.3,12.71278313,26.11706833,1.3,28.75761261,-13.01044971,1.3,21.23338094,8.282326181,1.3,28.7317262,-10.36943678,1.3,13.59314498,33.79433154,1.3,17.80274063,35.55823039,1.3,34.39266684,38.75769494,1.3,18.2184624,16.26634688,1.3,12.27736237,41.43394412,1.3,12.81401456,13.96385879,1.3,26.74471473,19.50105336,1.3,26.46972726,1.091531543,1.3,15.72841237,17.68760953,1.3,19.74932727,22.48912849,1.3,13.52235203,18.13890341,1.3,17.02447477,16.05598712,1.3,20.82426486,2.797118458,1.3,22.11393725,5.046025273,1.3,27.76500736,29.86339096,1.3,20.44289413,-5.481382624,1.3,15.88445914,14.16591607,1.3,12.56224172,16.69728211,1.3,23.42320534,2.962163959,1.3,26.51963415,-22.02355114,1.3,23.99307014,-34.7743829,1.3,18.14738597,26.36311275,1.3,18.96128012,4.161335352,1.3,22.80761895,-0.017795426,1.3,19.35963862,-1.728533222,1.3,22.67024508,27.34859934,1.3,25.25787116,28.15972046,1.3,13.92768355,27.16911632,1.3,18.99501446,26.5398036,1.3,18.06294198,-10.86947618,1.3,29.95199731,-20.43751533,1.3,20.15823678,40.35997039,1.3,13.39819037,16.39485139
1.35,22.45324224,33.19808892,1.35,9.346427307,13.41225091,1.35,19.04200555,0.41903788,1.35,24.97186998,25.43643119,1.35,20.33303631,-28.37188339,1.35,24.8216429,28.07964138,1.35,20.13683392,33.50788629,1.35,7.974297455,15.6520196,1.35,22.33056602,41.30407098,1.35,29.47395324,-1.374791855,1.35,26.80398294,-2.868247486,1.35,24.44484907,-23.13593633,1.35,21.30348156,26.84220433,1.35,19.28850714,38.80719745,1.35,24.36482324,13.4700058,1.35,10.27309501,26.62716489,1.35,9.222306246,25.68567726,1.35,12.31600273,26.20029556,1.35,28.55067167,-12.9185433,1.35,20.92627001,8.430388877,1.35,28.49530404,-10.2771619,1.35,13.19738771,33.88028079,1.35,17.42170621,35.6609019,1.35,34.03707267,38.92340738,1.35,17.87149781,16.39317819,1.35,11.86650078,41.51799493,1.35,12.43718137,14.05956337,1.35,26.41569729,19.6470544,1.35,26.20320598,1.232586924,1.35,15.36162555,17.79657582,1.35,19.36794558,22.6042886,1.35,13.14489412,18.2341933,1.35,16.66828763,16.17503705,1.35,20.53914042,2.943911184,1.35,21.83735801,5.205095617,1.35,27.40764569,30.00480004,1.35,20.22162773,-5.346920736,1.35,15.51913222,14.27834385,1.35,12.18191172,16.78797555,1.35,23.13922868,3.106015484,1.35,26.299058,-21.98975209,1.35,23.8599471,-34.76386339,1.35,17.77544461,26.47316391,1.35,18.66743029,4.310598201,1.35,22.53730895,0.121655775,1.35,19.12029073,-1.575292269,1.35,22.29533084,27.47291194,1.35,24.87844803,28.2916999,1.35,13.5415741,27.2584743,1.35,18.62016974,26.65219375,1.35,17.83730161,-10.78292893,1.35,29.72575557,-20.39738141,1.35,19.75604332,40.47429783,1.35,13.01420103,16.48867362
1.4,22.07805151,33.31512225,1.4,8.957277634,13.47892261,1.4,18.76186636,0.561918127,1.4,24.61882797,25.56788164,1.4,20.11647512,-28.36796861,1.4,24.46365396,28.20863353,1.4,19.74639834,33.61622158,1.4,7.57911484,15.70506203,1.4,21.94956502,41.41688232,1.4,29.22256728,-1.239309023,1.4,26.55416064,-2.735868226,1.4,24.21586264,-23.10768972,1.4,20.92076031,26.95696349,1.4,18.86535685,38.91584832,1.4,24.02226155,13.60305716,1.4,9.870666575,26.69357455,1.4,8.816234758,25.74637894,1.4,11.91645427,26.27748223,1.4,28.33644946,-12.82597331,1.4,20.6124452,8.573955529,1.4,28.25098694,-10.18440225,1.4,12.79936726,33.9602471,1.4,17.03801736,35.75743171,1.4,33.67412239,39.0805813,1.4,17.51988344,16.51398448,1.4,11.45357382,41.59589237,1.4,12.05636988,14.14856512,1.4,26.08026998,19.78749004,1.4,25.92894053,1.371733087,1.4,14.99079149,17.8993206,1.4,18.98112844,22.71345562,1.4,12.76405873,18.32309575,1.4,16.30749973,16.28798762,1.4,20.24663986,3.087786972,1.4,21.55391752,5.360479678,1.4,27.04408226,30.13951483,1.4,19.99419375,-5.212980975,1.4,15.14880953,14.38463807,1.4,11.79824628,16.87212175,1.4,22.84768983,3.247297543,1.4,26.07117043,-21.95379588,1.4,23.72117795,-34.75037846,1.4,17.39988576,26.57712874,1.4,18.36638888,4.455935392,1.4,22.25957529,0.259404687,1.4,18.87410526,-1.423730893,1.4,21.91494143,27.59093765,1.4,24.49240602,28.41709113,1.4,13.1529303,27.34180229,1.4,18.24121048,26.75847851,1.4,17.60654354,-10.69620599,1.4,29.49125808,-20.35506208,1.4,19.34973889,40.58169399,1.4,12.62623702,16.57611407
1.45,21.69876488,33.42608362,1.45,8.565791367,13.53854584,1.45,18.47449534,0.702436321,1.45,24.26060087,25.69353461,1.45,19.89420541,-28.36175591,1.45,24.10077247,28.33168389,1.45,19.35194407,33.71850062,1.45,7.18242383,15.75141325,1.45,21.56528143,41.5234517,1.45,28.96362105,-1.105229672,1.45,26.29719501,-2.604560343,1.45,23.98029727,-23.0775991,1.45,20.53305311,27.06584203,1.45,18.4376338,39.01787205,1.45,23.67266965,13.73146561,1.45,9.466340846,26.75432119,1.45,8.408399406,25.80140973,1.45,11.514376,26.34893751,1.45,28.11533922,-12.73295592,1.45,20.29218219,8.712994857,1.45,27.99920006,-10.09134459,1.45,12.39927196,34.03460405,1.45,16.65187033,35.84821078,1.45,33.30420421,39.22987169,1.45,17.16391595,16.62890896,1.45,11.03874468,41.66808912,1.45,11.67194451,14.23100124,1.45,25.73877361,19.92259029,1.45,25.64723663,1.50893385,1.45,14.61621152,17.99602378,1.45,18.58920907,22.81690051,1.45,12.38014239,18.40581504,1.45,15.94242046,16.39497989,1.45,19.94696117,3.228618096,1.45,21.26384873,5.512115077,1.45,26.67466523,30.26795564,1.45,19.76082169,-5.079644387,1.45,14.77383652,14.48489961,1.45,11.411562,16.9499133,1.45,22.54883902,3.385944561,1.45,25.83636018,-21.91606287,1.45,23.57701201,-34.73435604,1.45,17.02096278,26.67530913,1.45,18.05836521,4.597172345,1.45,21.97464825,0.395373567,1.45,18.62120344,-1.273970628,1.45,21.52940115,27.70303157,1.45,24.10011511,28.53629767,1.45,12.76197047,27.41940835,1.45,17.85840985,26.85897113,1.45,17.37100722,-10.60952076,1.45,29.24894213,-20.31093389,1.45,18.93957706,40.68267658,1.45,12.2346353,16.65734946
1.5,21.315619,33.53133615,1.5,8.172318695,13.59133087,1.5,18.17997263,0.840388074,1.5,23.89746653,25.81366934,1.5,19.66648511,-28.35361937,1.5,23.73326602,28.44910511,1.5,18.95370907,33.81509341,1.5,6.784509892,15.79132315,1.5,21.17790698,41.62420894,1.5,28.69742222,-0.972592532,1.5,26.03336396,-2.474377854,1.5,23.73847484,-23.04600834,1.5,20.14064242,27.16914094,1.5,18.00559532,39.11374003,1.5,23.31635948,13.85531601,1.5,9.060308746,26.80968666,1.5,7.998993547,25.8510495,1.5,11.10998171,26.41493889,1.5,27.88768692,-12.63967696,1.5,19.96573055,8.847460661,1.5,27.74031722,-9.998148443,1.5,11.99726756,34.1036828,1.5,16.26343624,35.93358521,1.5,32.92765067,39.37185488,1.5,16.80386787,16.73808025,1.5,10.62215592,41.7349831,1.5,11.28424797,14.3070089,1.5,25.39150689,20.05255642,1.5,25.35834734,1.6441509,1.5,14.23816303,18.08685039,1.5,18.19248595,22.91486267,1.5,11.99341824,18.4825415,1.5,15.57333583,16.49614198,1.5,19.64026673,3.366252732,1.5,20.96735349,5.659924905,1.5,26.29969739,30.39049278,1.5,19.5216986,-4.946978587,1.5,14.39453727,14.57922213,1.5,11.02215225,17.02153339,1.5,22.2428809,3.521876054,1.5,25.5949686,-21.87688688,1.5,23.42766833,-34.7161681,1.5,16.63890099,26.76797438,1.5,17.74355224,4.734110243,1.5,21.68270606,0.529475852,1.5,18.36165813,-1.126149186,1.5,21.13899584,27.80950685,1.5,23.70189967,28.64967425,1.5,12.36888945,27.49156882,1.5,17.47201053,26.95394993,1.5,17.13100385,-10.52307208,1.5,28.99919079,-20.26532635,1.5,18.52577892,40.77770032,1.5,11.83970862,16.73254688
1.55,20.92882186,33.6312022,1.55,7.777183185,13.63749318,1.55,17.87834304,0.975523536,1.55,23.52967039,25.92853373,1.55,19.43354178,-28.34388775,1.55,23.36137025,28.56117498,1.55,18.55190353,33.90632812,1.55,6.385633231,15.82503661,1.55,20.78760813,41.71953437,1.55,28.42423116,-0.841429859,1.55,25.76290055,-2.345366631,1.55,23.49067951,-23.01322152,1.55,19.74377999,27.26712745,1.55,17.5694688,39.20386811,1.55,22.95361015,13.97467416,1.55,8.652742399,26.85992635,1.55,7.588191785,25.89555275,1.55,10.70346449,26.47573724,1.55,27.65379916,-12.546297,1.55,19.63332138,8.977293594,1.55,27.47466953,-9.904950682,1.55,11.59350099,34.1677786,1.55,15.87286527,36.01386312,1.55,32.54474782,39.5070403,1.55,16.43999205,16.84161574,1.55,10.20393301,41.79692594,1.55,10.89360329,14.37672796,1.55,25.0387338,20.17756513,1.55,25.06247977,1.777340963,1.55,13.8569034,18.17195409,1.55,17.79122887,23.00755535,1.55,11.60413922,18.55345467,1.55,15.20051265,16.59159252,1.55,19.32669288,3.500511048,1.55,20.66461004,5.803816909,1.55,25.91944381,30.50745412,1.55,19.27697181,-4.815040995,1.55,14.01121833,14.66769585,1.55,10.6302899,17.08715867,1.55,21.92998228,3.654993129,1.55,25.34729712,-21.83656286,1.55,23.27334041,-34.69613956,1.55,16.25390233,26.85536635,1.55,17.42213781,4.86652705,1.55,21.38388018,0.66161033,1.55,18.09549733,-0.980430032,1.55,20.74397937,27.9106412,1.55,23.2980462,28.75753427,1.55,11.9738623,27.55853329,1.55,17.08222976,27.04366385,1.55,16.88682202,-10.43705028,1.55,28.74234157,-20.2185297,1.55,18.1085386,40.86716663,1.55,11.44174868,16.80186696
1.6,20.53855743,33.72596937,1.6,7.380682537,13.67725326,1.6,17.56962891,1.107535872,1.6,23.1574308,26.038349,1.6,19.19557708,-28.33285131,1.6,22.98529411,28.66814154,1.6,18.14671439,33.99249724,1.6,5.986030429,15.8527941,1.6,20.39453021,41.80976613,1.6,28.14426685,-0.711769587,1.6,25.48599791,-2.217566966,1.6,23.23716332,-22.97950927,1.6,19.34269185,27.36004022,1.6,17.12945665,39.28862492,1.6,22.58467477,14.08958957,1.6,8.243797815,26.90527319,1.6,7.176152555,25.93515243,1.6,10.29499976,26.53156097,1.6,27.41394954,-12.45295557,1.6,19.29517381,9.102423376,1.6,27.20255257,-9.811869332,1.6,11.18810337,34.2271562,1.6,15.48029013,36.08932022,1.6,32.1557427,39.6358802,1.6,16.07252522,16.9396245,1.6,9.784187155,41.85422983,1.6,10.50031493,14.44030269,1.6,24.68068964,20.29777206,1.6,24.75980059,1.908452687,1.6,13.47267286,18.25148007,1.6,17.38568365,23.09517003,1.6,11.21254057,18.61872593,1.6,14.82420175,16.68144356,1.6,19.00636033,3.631182062,1.6,20.35577999,5.943683085,1.6,25.53413795,30.61913125,1.6,19.02674988,-4.683882122,1.6,13.62417131,14.75041074,1.6,10.2362293,17.14696138,1.6,21.61027952,3.785174829,1.6,25.09361328,-21.79535327,1.6,23.11420009,-34.67455544,1.6,15.86614909,26.93770366,1.6,17.09431563,4.994180771,1.6,21.07826006,0.791654169,1.6,17.82270825,-0.837014217,1.6,20.34457893,28.00668224,1.6,22.88880961,28.86015598,1.6,11.57704737,27.62052871,1.6,16.68926349,27.12833696,1.6,16.63873218,-10.35164298,1.6,28.47869356,-20.17080142,1.6,17.68802768,40.95143154,1.6,11.04102829,16.86546641
1.65,20.14498955,33.81589551,1.65,6.983089282,13.71083575,1.65,17.2538479,1.23605129,1.65,22.78094356,26.14331353,1.65,18.95277053,-28.32076757,1.65,22.60522421,28.77022738,1.65,17.73830904,34.07386283,1.65,5.585915893,15.87483178,1.65,19.99880085,41.89520618,1.65,27.85771148,-0.583637422,1.65,25.20281274,-2.091016136,1.65,22.97815076,-22.94511405,1.65,18.93758258,27.4480936,1.65,16.68574028,39.36833866,1.65,22.20978628,14.20009806,1.65,7.833617075,26.94594095,1.65,6.763020207,25.97006303,1.65,9.88474777,26.58261938,1.65,27.16838419,-12.35977475,1.65,18.95150077,9.222771536,1.65,26.92423253,-9.719006852,1.65,10.78119245,34.28205416,1.65,15.0858288,36.16020444,1.65,31.76084958,39.75877771,1.65,15.70169068,17.0322097,1.65,9.363017603,41.90717328,1.65,10.10466945,14.49788289,1.65,24.31758592,20.41331483,1.65,24.45044061,2.037423077,1.65,13.08569677,18.32556735,1.65,16.97607612,23.17788015,1.65,10.81884162,18.67852049,1.65,14.44464035,16.76580308,1.65,18.67938546,3.758022095,1.65,20.041015,6.079399887,1.65,25.1439868,30.72578467,1.65,18.77110131,-4.553549346,1.65,13.23367458,14.827459,1.65,9.840207775,17.20111093,1.65,21.28388609,3.91227455,1.65,24.83415572,-21.75349334,1.65,22.95040068,-34.65166684,1.65,15.47580702,27.01518523,1.65,16.76029557,5.116815464,1.65,20.76589793,0.919454453,1.65,17.54324322,-0.696154865,1.65,19.9409994,28.09785202,1.65,22.47441842,28.95778762,1.65,11.17858867,27.67776269,1.65,16.29328973,27.20817229,1.65,16.38698994,-10.26704093,1.65,28.20851323,-20.12237165,1.65,17.26439886,41.03081223,1.65,10.63780302,16.92349985
1.7,19.74826507,33.90121289,1.7,6.584651535,13.73846821,1.7,16.93103736,1.360624505,1.7,22.40038551,26.24360614,1.7,18.70528257,-28.30786589,1.7,22.22132838,28.8676332,1.7,17.32683842,34.15066077,1.7,5.185483201,15.89138142,1.7,19.60053278,41.97612536,1.7,27.56471406,-0.457059028,1.7,24.91346776,-1.965751198,1.7,22.71384254,-22.91025453,1.7,18.52863861,27.5314813,1.7,16.23848344,39.44330279,1.7,21.82916232,14.30622435,1.7,7.422330118,26.98212691,1.7,6.348926739,26.00048321,1.7,9.472855596,26.62910549,1.7,26.91732625,-12.26686224,1.7,18.60251377,9.338254728,1.7,26.63995137,-9.626453016,1.7,10.37287463,34.33268853,1.7,14.68958688,36.22673979,1.7,31.36025498,39.87609351,1.7,15.32770035,17.11947075,1.7,8.940513552,41.95600581,1.7,9.7069358,14.54962433,1.7,23.94961463,20.5243156,1.7,24.13449885,2.164173349,1.7,12.69618724,18.39435071,1.7,16.56261518,23.25584422,1.7,10.42324727,18.73299892,1.7,14.06205382,16.84477703,1.7,18.34589288,3.88075597,1.7,19.72046321,6.210829284,1.7,24.74917509,30.82764809,1.7,18.51005061,-4.424091939,1.7,12.83999421,14.89893708,1.7,9.442446723,17.24977492,1.7,20.95090093,4.036116947,1.7,24.56913813,-21.71119547,1.7,22.7820796,-34.62769588,1.7,15.08302775,27.08799319,1.7,16.42031238,5.234170257,1.7,20.44681484,1.044818105,1.7,17.25703022,-0.558173956,1.7,19.53342686,28.18435075,1.7,22.055079,29.05065175,1.7,10.7786179,27.73042634,1.7,15.89447128,27.28335489,1.7,16.1318381,-10.18344404,1.7,27.93203922,-20.07344783,1.7,16.83778892,41.10559251,1.7,10.23231228,16.97612103
1.75,19.34851649,33.9821316,1.75,6.185593869,13.76037974,1.75,16.6012843,1.480745289,1.75,22.01591763,26.33938887,1.75,18.45325712,-28.29435138,1.75,21.8337586,28.96054084,1.75,16.91243949,34.22310434,1.75,4.784906392,15.90267007,1.75,19.1998262,42.05276752,1.75,27.26539303,-0.332062433,1.75,24.61805293,-1.841812277,1.75,22.44441864,-22.87512915,1.75,18.11603111,27.61037942,1.75,15.787835,39.51378075,1.75,21.44300932,14.40798467,1.75,7.010056211,27.0140141,1.75,5.93399321,26.02659779,1.75,9.059458773,26.6711983,1.75,26.66097984,-12.17431408,1.75,18.2484267,9.448788591,1.75,26.34993145,-9.534287515,1.75,9.963246637,34.37925589,1.75,14.29165944,36.28912954,1.75,30.95412199,39.98815149,1.75,14.95075628,17.20150509,1.75,8.516755734,42.00095186,1.75,9.307365472,14.59568854,1.75,23.57695159,20.63088339,1.75,23.81204658,2.288604089,1.75,12.30434438,18.45796213,1.75,16.14549533,23.32920845,1.75,10.025949,18.78231829,1.75,13.67665683,16.91847099,1.75,18.00602848,3.999082198,1.75,19.39427541,6.337820918,1.75,24.34986876,30.92493205,1.75,18.24357058,-4.295568804,1.75,12.44338446,14.96494701,1.75,9.043152429,17.29311981,1.75,20.61141777,4.156496085,1.75,24.29875266,-21.66865288,1.75,22.60936053,-34.60283978,1.75,14.68795086,27.15629532,1.75,16.07463179,5.345991047,1.75,20.12100951,1.167500609,1.75,16.96399102,-0.423479251,1.75,19.12203155,28.26635994,1.75,21.63097909,29.13894885,1.75,10.37725604,27.77869652,1.75,15.49295799,27.35405456,1.75,15.87350707,-10.10106753,1.75,27.64948628,-20.02421855,1.75,16.40832125,41.17602729,1.75,9.824780198,17.02348364
1.8,18.9458641,34.05884257,1.8,5.786118353,13.77679946,1.8,16.26475619,1.59586157,1.8,21.62768748,26.43080932,1.8,18.19682371,-28.28040814,1.8,21.44265347,29.04911584,1.8,16.49523735,34.29138728,1.8,4.38434125,15.90891957,1.8,18.79677067,42.12535305,1.8,26.95983813,-0.208680867,1.8,24.31662574,-1.719246742,1.8,22.1700408,-22.83991919,1.8,17.69991821,27.68494898,1.8,15.33393121,39.58000997,1.8,21.05152578,14.50538938,1.8,6.596905169,27.04177307,1.8,5.518330941,26.04857954,1.8,8.644682657,26.70906465,1.8,26.39953347,-12.08221711,1.8,17.88945858,9.554292024,1.8,26.05437967,-9.442582445,1.8,9.552396911,34.42193587,1.8,13.89213263,36.34755894,1.8,30.54259383,40.09524342,1.8,14.57105165,17.27840961,1.8,8.091817709,42.04221409,1.8,8.906192588,14.63624236,1.8,23.1997594,20.73311611,1.8,23.48313183,2.410589721,1.8,11.91035717,18.51653187,1.8,15.72489867,23.39810889,1.8,9.627125787,18.8266329,1.8,13.28865418,16.98699142,1.8,17.65997175,4.112683159,1.8,19.06261075,6.460215556,1.8,23.94621793,31.017827,1.8,17.97156907,-4.168061926,1.8,12.04408778,15.02559724,1.8,8.642516758,17.3313112,1.8,20.26553578,4.273175815,1.8,24.0231725,-21.62604278,1.8,22.43235525,-34.57727428,1.8,14.29070554,27.2202471,1.8,15.72355302,5.452043903,1.8,19.788472,1.287195081,1.8,16.66407034,-0.292575852,1.8,18.7069703,28.34404509,1.8,21.20229075,29.22286045,1.8,9.974614745,27.82273775,1.8,15.08888856,27.42042795,1.8,15.61221326,-10.02014786,1.8,27.3610485,-19.97485695,1.8,15.97610788,41.24234643,1.8,9.415416235,17.06574167
1.85,18.54041784,34.13151999,1.85,5.386405725,13.78795494,1.85,15.9217237,1.705420333,1.85,21.23583137,26.5180027,1.85,17.93609931,-28.26620191,1.85,21.04814024,29.13350964,1.85,16.07534698,34.35568626,1.85,3.98392657,15.91034613,1.85,18.39144675,42.19408187,1.85,26.64811167,-0.086956263,1.85,24.00921032,-1.598114867,1.85,21.8908546,-22.80479113,1.85,17.28044695,27.75533814,1.85,14.87689764,39.6422052,1.85,20.65490487,14.59844565,1.85,6.18297839,27.06556345,1.85,5.102042523,26.06659054,1.85,8.228643552,26.7428608,1.85,26.13316301,-11.99065129,1.85,17.5258351,9.654691669,1.85,25.75349131,-9.351404821,1.85,9.140406735,34.4608933,1.85,13.49108496,36.40219748,1.85,30.12579682,40.19763303,1.85,14.18877152,17.35028182,1.85,7.665766964,42.07997617,1.85,8.503634082,14.67145694,1.85,22.81818983,20.83110232,1.85,23.1477851,2.529972489,1.85,11.51440409,18.57018931,1.85,15.3009965,23.46267329,1.85,9.226944699,18.86609482,1.85,12.89824124,17.05044656,1.85,17.30794545,4.22124037,1.85,18.72564162,6.577849921,1.85,23.53835932,31.10650596,1.85,17.69386791,-4.041702295,1.85,11.64233472,15.08100295,1.85,8.240717744,17.36451384,1.85,19.91337095,4.385893601,1.85,23.74255415,-21.58352883,1.85,22.25116517,-34.55115659,1.85,13.89141194,27.2799934,1.85,15.36740697,5.552128551,1.85,19.44920381,1.403525162,1.85,16.35727607,-0.166062896,1.85,18.28838847,28.41755796,1.85,20.7691728,29.30255177,1.85,9.570797375,27.86270378,1.85,14.68239204,27.4826205,1.85,15.34815489,-9.940947614,1.85,27.06690197,-19.92552358,1.85,15.54125123,41.30475795,1.85,9.004415717,17.1030495
1.9,18.13227881,34.20032344,1.9,4.986616705,13.79407085,1.9,15.57256569,1.808919558,1.9,20.84047604,26.60109359,1.9,17.67118983,-28.2518823,1.9,20.65033656,29.21386141,1.9,15.65287469,34.41616312,1.9,3.583785424,15.90715982,1.9,17.98392739,42.25913594,1.9,26.3302492,0.033056243,1.9,23.69579583,-1.478497854,1.9,21.60699114,-22.76989874,1.9,16.8577548,27.82168399,1.9,14.41685076,39.70056138,1.9,20.25333635,14.68716002,1.9,5.768369718,27.08553515,1.9,4.685222679,26.08078333,1.9,7.81144965,26.77273371,1.9,25.8620344,-11.89969194,1.9,17.15778902,9.749926299,1.9,25.44745386,-9.260819324,1.9,8.727351209,34.49628003,1.9,13.08858845,36.45320082,1.9,29.70384298,40.29555939,1.9,13.80409316,17.41722076,1.9,7.238665825,42.11440512,1.9,8.099889979,14.70150673,1.9,22.43238577,20.92492296,1.9,22.80602703,2.646556627,1.9,11.11665362,18.6190634,1.9,14.87395059,23.52302261,1.9,8.825561522,18.90085412,1.9,12.50560418,17.10894708,1.9,16.95022018,4.324453522,1.9,18.38355745,6.6905628,1.9,23.12641832,31.19112673,1.9,17.41017346,-3.916723572,1.9,11.23834365,15.13128591,1.9,7.837920131,17.3928915,1.9,19.55506728,4.49436881,1.9,23.45703913,-21.54126336,1.9,22.06588261,-34.52462775,1.9,13.49018228,27.33566993,1.9,15.00655038,5.646090037,1.9,19.10324468,1.51604745,1.9,16.04372398,-0.044604675,1.9,17.86642167,28.48703846,1.9,20.3317728,29.37817392,1.9,9.16589997,27.89873895,1.9,14.2735891,27.54076794,1.9,15.08150499,-9.863757891,1.9,26.76720683,-19.87636888,1.9,15.10384557,41.36345073,1.9,8.591960319,17.13556166
1.95,17.72154053,34.26539968,1.95,4.586893396,13.79536763,1.95,15.21775214,1.90595735,1.95,20.44174013,26.68019744,1.95,17.40219148,-28.23758469,1.95,20.24935184,29.29029971,1.95,15.22791937,34.47296665,1.95,3.184026417,15.8995641,1.95,17.57427908,42.32068137,1.95,26.00626012,0.151282376,1.95,23.37633434,-1.360509566,1.95,21.31856846,-22.73538463,1.95,16.43197094,27.88411414,1.95,13.95389933,39.75525602,1.95,19.84700777,14.77154088,1.95,5.353166191,27.10182943,1.95,4.267959015,26.09130192,1.95,7.393201834,26.79882207,1.95,25.5863061,-11.80941208,1.95,16.78555929,9.839950788,1.95,25.13645079,-9.170891567,1.95,8.313300059,34.52823641,1.95,12.68470948,36.50071242,1.95,29.27683218,40.38923986,1.95,13.41718634,17.47932755,1.95,6.810572222,42.14565329,1.95,7.695143817,14.72656822,1.95,22.04248288,21.01465276,1.95,22.45787885,2.760104028,1.95,10.71726454,18.66328296,1.95,14.44391419,23.57927217,1.95,8.423121243,18.93105894,1.95,12.1109201,17.16260633,1.95,16.58711252,4.422060495,1.95,18.03656678,6.798202079,1.95,22.71051069,31.27183383,1.95,17.12005421,-3.793572913,1.95,10.83232048,15.176574,1.95,7.434275928,17.4166066,1.95,19.19080594,4.598315776,1.95,23.16675545,-21.49938904,1.95,21.87659189,-34.49781475,1.95,13.08712179,27.38740448,1.95,14.64135666,5.733826897,1.95,18.75070216,1.624269775,1.95,15.72367135,0.07112749,1.95,17.44119707,28.55261635,1.95,19.89022877,29.44986587,1.95,8.760012006,27.93097924,1.95,13.86259301,27.59499762,1.95,14.81240194,-9.788896167,1.95,26.46210898,-19.82753532,1.95,14.66397822,41.41859683,1.95,8.178218553,17.16343248
